workerId;assignmentId;hitId;curtime;OSName;browserName;country;IP;trialn;shown;response;feedback;responseTime;fbcondition;phase;score
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Windows;Chrome-22;United States;24.182.230.183;66;210;310;244;2705;1;2;522
AC79XT2Z4O3JZ;24PFCD45XCET7R5WRV9N9TGSXW3XZU;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Windows;Chrome-22;United States;71.28.217.24;36;370;450;0;2652;1;1;243
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Windows;Chrome-23;India;115.241.73.198;39;58;50;0;3202;1;1;269
A11PPYNPNVNYUA;224WY2AOO2GM6STXMRHSIM6L36X44C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Windows;Firefox-16;United States;208.81.184.4;24;383;320;0;2305;-1;1;161
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Linux;Chrome-18;United States;172.223.132.33;48;425;460;356;3648;-1;2;274
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391810;Windows;Chrome-22;United States;65.189.251.248;46;486;301;406;3380;-1;2;294
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Safari-5.1;United States;99.73.182.81;51;132;118;132;2329;0;2;350
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Mac;Chrome-20;United States;96.19.52.191;66;67;65;60;1893;-1;2;492
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Chrome-22;India;122.174.101.16;49;181;90;157;2619;-1;2;236
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Chrome-23;United States;74.62.120.82;51;467;350;390;3459;-1;2;399
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Firefox-17;India;117.206.130.118;50;369;150;311;2514;-1;2;278
AO3XB5I5QNNUI;24MU00OQKKA42W5HQDL2C80HPW5XXX;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Firefox-16;United States;63.228.82.54;44;189;200;189;3118;0;2;374
A370MPTHYDCDKX;2LUYU98JHSTLVHY9DMA9OOBM7FLDPO;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Firefox-16;United States;64.151.26.63;16;275;312;0;2493;-1;1;116
A2EL6CXCGP4OB0;2TX1Y7QEOZFYA6ELQ4DOLXRGL0BEHC;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391811;Windows;Chrome-21;India;59.92.98.96;24;16;10;0;2100;-1;1;157
A2NIS17UKTD6TG;2HIEOZFYQS1CC7ZXD8IDY4IFUASLI0;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Windows;Firefox-16;India;59.92.193.182;12;321;400;0;8464;0;1;96
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Windows;Firefox-16;United States;107.15.89.57;62;422;300;504;2395;1;2;485
A3OZ288I9CBLWF;2W2ZHHRRLFQ08104PSSKNO9H9N5OFT;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Linux;Chrome-20;United States;66.233.46.185;40;412;300;0;5917;-1;1;285
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Windows;Firefox-16;United States;108.14.233.119;31;75;60;0;2944;0;1;145
A2TPIS2HB11T7R;21FDWIOV1S7S7HQ2E5S34DZBG4LYJH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Windows;Chrome-23;India;183.82.179.106;28;475;150;0;3539;-1;1;114
A25JVQ5GJRGMM1;2U1RJ85OZIZE10NJNXFOW5EZITEX9E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391812;Windows;Chrome-22;India;106.211.155.150;55;186;100;216;4562;1;2;394
ACBII8A4LM01Y;2UG2L92HECWAQBG7MN3F6CP8DTJIHQ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Firefox-16;India;117.202.17.98;38;218;230;0;2544;1;1;215
A1U3PULHJJGGCC;2M8W40SPW1IN6VT7OFA3TAB94BGE1E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Chrome-22;India;202.164.138.250;35;206;150;0;3505;-1;1;219
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Chrome-23;United States;68.230.29.118;54;411;350;345;2250;-1;2;385
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Firefox-16;United States;72.18.42.139;86;187;200;0;2203;0;3;698
ABSUHBDLLVK01;2TOKUDD8XMB3AHM8YMXUZO6WXAPODI;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Chrome-22;India;124.155.255.185;55;44;75;44;3007;0;2;398
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Firefox-5;India;122.174.108.68;50;434;450;434;2121;0;2;348
AUKUYL50PIUMC;2CYDG67D1X3VKTX9AZB2PE1P0LDHAK;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Firefox-16;United States;112.202.28.168;35;425;308;0;9084;0;1;275
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Chrome-22;United States;67.41.201.244;61;149;123;171;2323;1;2;385
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391813;Windows;Chrome-22;India;101.63.185.34;4;343;400;343;1993;-1;-1;36
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Chrome-22;India;122.164.41.191;79;9;7;0;1821;1;3;485
A38PDFJ9KGQGLV;22IV66RLPHITNV8586BIC2NMJYV7FM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Firefox-16;United States;69.108.138.140;25;112;120;0;5910;-1;1;194
A3K9PGO5F3KCR8;2CCYEPLSP75K50J5HEFANQETOFKXR1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Linux;Firefox-7;India;117.213.59.50;37;278;350;0;3695;0;1;244
AVJKL7Q5HQW9R;26R9RNDWIOV1CL5W1OKG01316V2GVM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Chrome-22;India;117.199.128.175;9;252;100;252;7144;1;-1;38
A2YZFD5B4LSA0R;2UO4ZMAZHHRR5T39MYEVXH1NAK3BKE;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Chrome-22;India;106.67.183.149;37;473;535;0;3385;0;1;299
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Chrome-22;United States;184.167.213.251;55;9;15;9;2924;1;2;386
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Mac;Chrome-20;United States;96.19.52.191;67;469;400;392;1467;-1;2;502
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391814;Windows;Chrome-22;United States;24.182.230.183;67;465;515;557;2188;1;2;532
ANC4V5VPVPYFN;25Y6RLPHIT3HFAN4ITX2TJQ5U3VH95;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Chrome-22;United States;72.226.111.211;38;498;350;0;3000;0;1;163
A11PPYNPNVNYUA;224WY2AOO2GM6STXMRHSIM6L36X44C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Firefox-16;United States;208.81.184.4;25;21;22;0;2291;-1;1;171
A2ZRJMJTE6ID97;262VKI62NJQ2LLF87KHHCBKO5R8LTH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Firefox-12;India;14.99.76.81;33;137;50;0;2573;1;1;232
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Firefox-16;United States;186.151.136.158;58;112;185;127;2816;1;2;461
A1IU5OP7BBZHZ7;2EXUUKQOYGNIGF016Z70707VOC4YGD;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Chrome-23;India;122.174.54.191;21;71;65;0;8646;0;1;145
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Windows;Firefox-16;United States;75.132.153.17;39;178;386;0;7432;-1;1;222
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391815;Linux;Chrome-18;United States;172.223.132.33;49;349;400;295;2370;-1;2;281
A3H3TOM3XQQJER;28F5F3Q0JG5TI00LU924FF9VLOAHDM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Chrome-23;Tunisia;197.2.184.3;32;329;380;0;7035;1;1;186
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Safari-5.1;United States;99.73.182.81;52;289;224;289;2776;0;2;358
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Chrome-23;United States;209.23.243.42;52;89;100;100;3280;1;2;434
AO3XB5I5QNNUI;24MU00OQKKA42W5HQDL2C80HPW5XXX;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-16;United States;63.228.82.54;45;222;250;222;2542;0;2;383
A2FV0CMG9S8CU0;2GK8SV7WGKCCFZYCALU3SHASJ06R14;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-16;United States;97.80.123.111;45;169;250;195;2932;1;2;350
A370MPTHYDCDKX;2LUYU98JHSTLVHY9DMA9OOBM7FLDPO;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-16;United States;64.151.26.63;17;177;285;0;2916;-1;1;120
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-17;India;117.206.130.118;51;34;50;32;2349;-1;2;282
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Chrome-23;India;115.241.73.198;40;193;130;0;2189;1;1;274
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-16;United States;72.18.42.139;87;142;150;0;1253;0;3;708
A2EL6CXCGP4OB0;2TX1Y7QEOZFYA6ELQ4DOLXRGL0BEHC;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Chrome-21;India;59.92.98.96;25;25;12;0;2691;-1;1;158
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391816;Windows;Firefox-16;United States;107.15.89.57;63;22;30;23;2257;1;2;492
A1KRPGEHVB6UQV;2UE05BMJTUHYGGT2NKIADS5ZFX0LG8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Firefox-16;United States;96.239.128.168;46;13;18;13;4795;-1;2;317
AC79XT2Z4O3JZ;24PFCD45XCET7R5WRV9N9TGSXW3XZU;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-22;United States;71.28.217.24;37;168;175;0;4524;1;1;253
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-22;India;122.174.101.16;50;335;158;283;3408;-1;2;238
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-22;United States;65.189.251.248;47;277;210;236;4376;-1;2;303
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Firefox-16;United States;108.14.233.119;32;147;60;0;2458;0;1;145
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-23;United States;68.230.29.118;55;110;150;97;2360;-1;2;389
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-23;United States;74.62.120.82;52;238;200;204;4037;-1;2;409
A2TPIS2HB11T7R;21FDWIOV1S7S7HQ2E5S34DZBG4LYJH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391817;Windows;Chrome-23;India;183.82.179.106;29;465;120;0;2626;-1;1;114
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-22;United States;67.41.201.244;62;253;222;297;1741;1;2;392
A3OZ288I9CBLWF;2W2ZHHRRLFQ08104PSSKNO9H9N5OFT;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Linux;Chrome-20;United States;66.233.46.185;41;10;10;10;3261;-1;2;295
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Mac;Chrome-20;United States;96.19.52.191;68;266;350;227;1657;-1;2;506
A2QT68NJYAJV9P;2D5HJHP4BDDK0IBHP3O933G6Y3PY5U;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;an unknown OS;Safari-6;United States;71.86.229.74;23;415;200;0;6089;-1;1;167
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-22;United States;184.167.213.251;56;346;200;410;1805;1;2;387
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-22;United States;24.182.230.183;68;163;200;188;1845;1;2;542
A2NIS17UKTD6TG;2HIEOZFYQS1CC7ZXD8IDY4IFUASLI0;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Firefox-16;India;59.92.193.182;13;111;100;0;3484;0;1;106
A3F67N9D0DVDN2;25GK5UFJ51Y7AS18D9HS7CSWFK9B8V;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-23;India;59.92.100.69;20;79;160;0;6183;0;1;125
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-22;India;122.164.41.191;80;337;400;0;2260;1;3;494
A1U3PULHJJGGCC;2M8W40SPW1IN6VT7OFA3TAB94BGE1E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391818;Windows;Chrome-22;India;202.164.138.250;36;332;200;0;2990;-1;1;222
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391819;Windows;Chrome-22;India;101.63.185.34;5;115;250;115;2723;-1;-1;37
AUKUYL50PIUMC;2CYDG67D1X3VKTX9AZB2PE1P0LDHAK;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391819;Windows;Firefox-16;United States;112.202.28.168;36;317;198;0;3500;0;1;279
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391819;Windows;Firefox-5;India;122.174.108.68;51;177;150;177;3325;0;2;357
A1BHVRE037LMAY;2PC0COK2JE1MR3XT7WIWCOZD5WXMTJ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391819;Windows;Firefox-14;United States;71.189.6.239;13;341;199;0;10860;0;1;59
A25JVQ5GJRGMM1;2U1RJ85OZIZE10NJNXFOW5EZITEX9E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Chrome-22;India;106.211.155.150;56;193;100;224;3092;1;2;395
A3K9PGO5F3KCR8;2CCYEPLSP75K50J5HEFANQETOFKXR1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Linux;Firefox-7;India;117.213.59.50;38;94;50;0;2836;0;1;246
A11PPYNPNVNYUA;224WY2AOO2GM6STXMRHSIM6L36X44C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Firefox-16;United States;208.81.184.4;26;384;470;0;2264;-1;1;179
ABSUHBDLLVK01;2TOKUDD8XMB3AHM8YMXUZO6WXAPODI;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Chrome-22;India;124.155.255.185;56;19;35;19;3763;0;2;400
AW9983V6TUGF8;2Z9IT3HVWAVK2KFWH1T1D2ZC2MAMET;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Firefox-16;India;116.202.166.75;35;287;210;0;7225;-1;1;287
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Firefox-16;United States;72.18.42.139;88;409;350;0;1537;0;3;717
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391820;Windows;Firefox-16;United States;186.151.136.158;59;287;289;338;2565;1;2;470
ANC4V5VPVPYFN;25Y6RLPHIT3HFAN4ITX2TJQ5U3VH95;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Chrome-22;United States;72.226.111.211;39;439;400;0;3065;0;1;173
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Firefox-16;United States;75.132.153.17;40;152;210;0;3084;-1;1;228
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Linux;Chrome-18;United States;172.223.132.33;50;158;200;137;3449;-1;2;286
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Firefox-16;United States;107.15.89.57;64;399;410;475;2437;1;2;501
AO3XB5I5QNNUI;24MU00OQKKA42W5HQDL2C80HPW5XXX;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Firefox-16;United States;63.228.82.54;46;399;350;399;2602;0;2;392
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Firefox-16;United States;108.14.233.119;33;17;5;0;1867;0;1;145
A370MPTHYDCDKX;2LUYU98JHSTLVHY9DMA9OOBM7FLDPO;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Firefox-16;United States;64.151.26.63;18;264;322;0;2757;-1;1;128
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Chrome-23;United States;209.23.243.42;53;101;129;114;3082;1;2;443
AVJKL7Q5HQW9R;26R9RNDWIOV1CL5W1OKG01316V2GVM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Chrome-22;India;117.199.128.175;10;197;250;197;4818;1;-1;46
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Mac;Chrome-20;United States;96.19.52.191;69;138;100;121;1435;-1;2;515
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Safari-5.1;United States;99.73.182.81;53;125;180;125;3719;0;2;364
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391821;Windows;Chrome-23;United States;68.230.29.118;56;397;300;334;2076;-1;2;399
A2EL6CXCGP4OB0;2TX1Y7QEOZFYA6ELQ4DOLXRGL0BEHC;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391822;Windows;Chrome-21;India;59.92.98.96;26;133;60;0;2425;-1;1;159
AC79XT2Z4O3JZ;24PFCD45XCET7R5WRV9N9TGSXW3XZU;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391822;Windows;Chrome-22;United States;71.28.217.24;38;212;300;0;2496;1;1;259
ACBII8A4LM01Y;2UG2L92HECWAQBG7MN3F6CP8DTJIHQ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391822;Windows;Firefox-16;India;117.202.17.98;39;284;300;0;6344;1;1;225
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391822;Windows;Chrome-22;United States;24.182.230.183;69;199;200;231;1470;1;2;551
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391822;Windows;Chrome-22;United States;65.189.251.248;48;477;220;398;2966;-1;2;305
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-23;India;115.241.73.198;41;126;100;144;2259;1;2;280
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-23;United States;74.62.120.82;53;493;300;411;3056;-1;2;415
A38PDFJ9KGQGLV;22IV66RLPHITNV8586BIC2NMJYV7FM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Firefox-16;United States;69.108.138.140;26;394;300;0;5625;-1;1;201
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-22;United States;67.41.201.244;63;69;100;77;2884;1;2;399
A2YZFD5B4LSA0R;2UO4ZMAZHHRR5T39MYEVXH1NAK3BKE;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-22;India;106.67.183.149;38;102;55;0;2745;0;1;301
A1KRPGEHVB6UQV;2UE05BMJTUHYGGT2NKIADS5ZFX0LG8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Firefox-16;United States;96.239.128.168;47;231;150;198;3754;-1;2;324
A2FV0CMG9S8CU0;2GK8SV7WGKCCFZYCALU3SHASJ06R14;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Firefox-16;United States;97.80.123.111;46;46;50;50;2884;1;2;360
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-22;United States;184.167.213.251;57;142;150;163;2307;1;2;397
A1IU5OP7BBZHZ7;2EXUUKQOYGNIGF016Z70707VOC4YGD;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-23;India;122.174.54.191;22;81;95;0;5821;0;1;154
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-22;India;122.174.101.16;51;462;200;386;3471;-1;2;240
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391823;Windows;Chrome-22;India;122.164.41.191;81;266;380;0;2616;1;3;500
A11PPYNPNVNYUA;224WY2AOO2GM6STXMRHSIM6L36X44C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391824;Windows;Firefox-16;United States;208.81.184.4;27;447;500;0;1952;-1;1;188
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391824;Windows;Chrome-22;India;101.63.185.34;6;299;340;299;2237;-1;-1;46
A2TPIS2HB11T7R;21FDWIOV1S7S7HQ2E5S34DZBG4LYJH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391824;Windows;Chrome-23;India;183.82.179.106;30;218;100;0;4947;-1;1;115
A1U3PULHJJGGCC;2M8W40SPW1IN6VT7OFA3TAB94BGE1E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391824;Windows;Chrome-22;India;202.164.138.250;37;60;40;0;3535;-1;1;227
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391825;Windows;Firefox-5;India;122.174.108.68;52;364;250;364;2266;0;2;362
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391825;Windows;Firefox-16;United States;186.151.136.158;60;278;411;327;2251;1;2;478
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391825;Windows;Firefox-16;United States;72.18.42.139;89;145;150;0;2602;0;3;727
A2QT68NJYAJV9P;2D5HJHP4BDDK0IBHP3O933G6Y3PY5U;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391825;an unknown OS;Safari-6;United States;71.86.229.74;24;487;400;0;4261;-1;1;175
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391825;Mac;Chrome-20;United States;96.19.52.191;70;214;150;184;1585;-1;2;523
ABSUHBDLLVK01;2TOKUDD8XMB3AHM8YMXUZO6WXAPODI;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391826;Windows;Chrome-22;India;124.155.255.185;57;433;450;433;2870;0;2;410
