workerId;assignmentId;hitId;curtime;OSName;browserName;country;IP;trialn;shown;response;feedback;responseTime;fbcondition;phase;score
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405238;Windows;Chrome-21;India;202.153.41.133;42;105;100;93;2626;-1;2;310
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405239;Windows;Firefox-19;United States;66.75.77.46;63;323;200;273;2821;-1;2;445
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405239;Windows;Chrome-22;United States;72.192.186.131;49;154;120;134;1946;-1;2;324
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405239;Windows;Firefox-16;United States;75.94.22.70;55;98;105;111;3729;1;2;235
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405239;Windows;Firefox-16;United States;24.60.89.121;62;269;249;229;2685;-1;2;477
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Firefox-16;India;14.99.102.43;29;302;400;0;3847;-1;1;150
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Chrome-23;United States;75.145.245.85;78;274;300;0;1688;-1;3;541
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Chrome-23;United States;76.115.228.67;37;40;75;0;3576;1;1;243
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;48;28;15;27;2723;-1;2;259
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Chrome-22;United States;108.85.210.104;48;319;265;377;5649;1;2;NaN
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405240;Windows;Firefox-16;United States;74.32.9.229;50;101;125;101;3074;0;2;327
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405241;Windows;Chrome-23;United States;98.111.132.148;83;199;50;0;1899;1;3;80
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405241;Windows;Chrome-23;United States;75.64.167.15;45;148;122;170;10151;1;2;NaN
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405242;Windows;Firefox-16;United States;24.173.74.242;48;410;280;344;3282;-1;2;243
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405242;Windows;Chrome-22;United States;24.231.202.163;50;16;40;16;2295;1;2;263
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405242;Windows;Chrome-23;United States;71.193.173.170;55;492;463;492;3899;0;2;378
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405242;Mac;Firefox-16;United States;24.13.106.19;67;91;90;81;2419;-1;2;481
A2FTP35NJV0MO3;25ZWGKCCVLL3WOGCKS1PW4CCGNMV5J;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405242;Windows;Chrome-23;India;117.201.37.146;13;311;200;0;6271;0;1;86
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405243;Windows;Firefox-19;United States;66.75.77.46;64;32;25;30;1779;-1;2;454
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405243;Windows;Chrome-23;United States;69.142.76.51;31;413;320;0;3039;1;1;218
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405243;Linux;Firefox-10;United States;130.49.222.83;33;32;50;0;4441;1;1;255
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405243;Windows;Chrome-23;United States;75.64.25.219;50;439;285;368;3826;-1;2;314
A1PX84H2DRK14I;2LW9F9SSSHX1LX1WQ4WHBF8MXLHUY9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Firefox-16;United States;108.196.30.26;27;217;237;0;4379;0;1;208
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Firefox-14;Iceland;101.61.112.153;47;189;200;163;3900;-1;2;357
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Chrome-22;United States;72.192.186.131;50;172;145;149;2360;-1;2;334
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Firefox-16;India;180.215.178.226;47;135;89;135;3404;0;2;251
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;49;45;30;41;1818;-1;2;266
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Chrome-23;United States;68.174.235.133;46;133;180;152;4732;1;2;332
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;Windows;Chrome-23;United States;76.115.228.67;38;198;201;0;2360;1;1;253
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405244;;;United States;71.125.243.122;58;85;4;76;;-1;2;0
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405245;Windows;Chrome-23;United States;98.111.132.148;84;242;90;0;1861;1;3;80
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405245;Windows;Firefox-16;United States;24.60.89.121;63;171;202;148;3373;-1;2;484
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405245;Windows;Chrome-23;United States;75.145.245.85;79;157;256;0;2314;-1;3;545
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405245;Windows;Chrome-21;India;202.153.41.133;43;11;15;11;4608;-1;2;317
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405245;Windows;Firefox-16;United States;75.94.22.70;56;89;125;100;4067;1;2;243
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Chrome-22;United States;108.85.210.104;49;40;49;43;3572;1;2;NaN
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Chrome-23;United States;71.193.173.170;56;326;325;326;2448;0;2;388
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Firefox-16;India;14.99.102.43;30;34;25;0;2480;-1;1;157
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Firefox-16;United States;74.32.9.229;51;218;140;218;3647;0;2;331
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Chrome-23;United States;75.64.167.15;46;150;120;172;3393;1;2;NaN
A4HAK0SRN44VK;2OWBLYHVI44OCGXUSJ4NKZSE3MY2W0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405246;Windows;Chrome-23;India;120.62.182.171;20;397;50;0;19484;0;1;152
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405247;Windows;Chrome-22;United States;24.231.202.163;51;313;300;370;3477;1;2;271
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Windows;Firefox-16;United States;24.173.74.242;49;19;40;18;4009;-1;2;244
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Mac;Firefox-16;United States;24.13.106.19;68;22;21;21;3447;-1;2;491
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Windows;Firefox-19;United States;66.75.77.46;65;198;200;171;2942;-1;2;463
A2FTP35NJV0MO3;25ZWGKCCVLL3WOGCKS1PW4CCGNMV5J;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Windows;Chrome-23;India;117.201.37.146;14;15;20;0;3086;0;1;93
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Windows;Chrome-22;United States;72.192.186.131;51;301;205;255;2762;-1;2;342
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405248;Windows;Chrome-23;United States;69.142.76.51;32;56;30;0;3446;1;1;220
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405249;Windows;Chrome-23;United States;68.174.235.133;47;23;20;24;2336;1;2;341
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405249;Linux;Firefox-10;United States;130.49.222.83;34;19;40;0;3855;1;1;256
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405249;Windows;Chrome-23;United States;98.111.132.148;85;56;50;0;1793;1;3;89
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Chrome-23;United States;75.64.25.219;51;20;40;19;4096;-1;2;315
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;;;United States;71.125.243.122;59;457;57;382;;-1;2;0
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Chrome-23;United States;75.145.245.85;80;143;100;0;2157;-1;3;551
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Firefox-14;Iceland;101.61.112.153;48;280;220;238;3275;-1;2;367
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Firefox-16;United States;24.60.89.121;64;27;35;26;2723;-1;2;491
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Firefox-16;India;180.215.178.226;48;451;389;451;3208;0;2;260
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405250;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;50;281;240;239;3782;-1;2;276
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405251;Windows;Firefox-16;India;14.99.102.43;31;49;30;0;1783;-1;1;161
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405251;Windows;Chrome-23;United States;76.115.228.67;39;138;220;0;4680;1;1;257
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405251;Windows;Chrome-22;United States;108.85.210.104;50;88;69;99;3258;1;2;NaN
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405251;Windows;Chrome-21;India;202.153.41.133;44;133;100;116;3506;-1;2;326
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405251;Windows;Firefox-16;United States;75.94.22.70;57;10;10;10;3775;1;2;253
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405252;Windows;Chrome-22;United States;24.231.202.163;52;181;100;210;2546;1;2;272
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405252;Windows;Firefox-16;United States;74.32.9.229;52;401;399;401;3290;0;2;341
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405252;Windows;Chrome-23;United States;71.193.173.170;57;118;132;118;4159;0;2;397
A1PX84H2DRK14I;2LW9F9SSSHX1LX1WQ4WHBF8MXLHUY9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Windows;Firefox-16;United States;108.196.30.26;28;478;457;0;6460;0;1;218
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Windows;Chrome-23;United States;69.142.76.51;33;47;40;0;1944;1;1;229
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Windows;Chrome-23;United States;98.111.132.148;86;461;80;0;1854;1;3;89
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Windows;Chrome-23;United States;68.174.235.133;48;327;300;387;1986;1;2;349
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Mac;Firefox-16;United States;24.13.106.19;69;103;78;91;3262;-1;2;500
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405253;Windows;Chrome-23;United States;75.64.167.15;47;41;100;44;5044;1;2;NaN
A4HAK0SRN44VK;2OWBLYHVI44OCGXUSJ4NKZSE3MY2W0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;Windows;Chrome-23;India;120.62.182.171;21;126;100;0;2969;0;1;160
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;Windows;Firefox-19;United States;66.75.77.46;66;98;150;87;4021;-1;2;466
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;Windows;Chrome-22;United States;72.192.186.131;52;155;170;135;3677;-1;2;350
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;Windows;Chrome-23;United States;75.145.245.85;81;32;30;0;2101;-1;3;561
A2FTP35NJV0MO3;25ZWGKCCVLL3WOGCKS1PW4CCGNMV5J;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;Windows;Chrome-23;India;117.201.37.146;15;118;100;0;3458;0;1;102
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405254;;;United States;71.125.243.122;60;169;76;147;;-1;2;0
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405255;Windows;Firefox-16;United States;24.60.89.121;65;42;36;39;2638;-1;2;501
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405255;Linux;Firefox-10;United States;130.49.222.83;35;79;100;0;3779;1;1;264
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405255;Windows;Firefox-16;United States;24.173.74.242;50;277;135;236;5184;-1;2;247
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405255;Windows;Chrome-23;United States;75.64.25.219;52;341;199;288;3523;-1;2;321
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405256;Windows;Chrome-23;United States;76.115.228.67;40;358;345;0;2609;1;1;267
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405256;Windows;Firefox-16;United States;75.94.22.70;58;59;28;65;2650;1;2;253
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405256;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;51;201;100;173;3836;-1;2;279
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405257;Windows;Firefox-14;Iceland;101.61.112.153;49;141;130;123;4277;-1;2;377
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405257;Windows;Chrome-23;United States;69.142.76.51;34;19;20;0;1764;1;1;239
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405257;Windows;Chrome-23;United States;71.193.173.170;58;145;148;145;2754;0;2;407
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405257;Windows;Chrome-23;United States;98.111.132.148;87;140;80;0;2057;1;3;92
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405257;Windows;Chrome-23;United States;68.174.235.133;49;358;450;425;2193;1;2;359
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405258;Windows;Chrome-22;United States;108.85.210.104;51;181;165;210;4138;1;2;NaN
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405258;Windows;Firefox-16;United States;74.32.9.229;53;18;19;18;3834;0;2;351
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405258;Windows;Chrome-21;India;202.153.41.133;45;346;200;292;4021;-1;2;331
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405259;Windows;Chrome-23;United States;75.145.245.85;82;305;250;0;2267;-1;3;569
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405259;Windows;Firefox-16;India;14.99.102.43;32;253;400;0;3107;-1;1;165
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Firefox-16;India;180.215.178.226;49;161;123;161;6692;0;2;267
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Chrome-22;United States;72.192.186.131;53;20;27;19;3475;-1;2;356
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Linux;Firefox-10;United States;130.49.222.83;36;81;160;0;2890;1;1;265
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Chrome-22;United States;24.231.202.163;53;107;150;121;5429;1;2;280
A1PX84H2DRK14I;2LW9F9SSSHX1LX1WQ4WHBF8MXLHUY9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Firefox-16;United States;108.196.30.26;29;202;122;0;4748;0;1;221
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Chrome-23;United States;76.115.228.67;41;320;350;378;2093;1;2;277
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Firefox-16;United States;24.60.89.121;66;372;249;313;3368;-1;2;509
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Mac;Firefox-16;United States;24.13.106.19;70;491;249;410;5135;-1;2;503
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405260;Windows;Firefox-19;United States;66.75.77.46;67;214;250;184;3973;-1;2;473
A2FTP35NJV0MO3;25ZWGKCCVLL3WOGCKS1PW4CCGNMV5J;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405261;Windows;Chrome-23;India;117.201.37.146;16;186;250;0;3456;0;1;109
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405261;Windows;Firefox-16;United States;24.173.74.242;51;328;300;278;3412;-1;2;257
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405261;Windows;Chrome-23;United States;98.111.132.148;88;211;50;0;1814;1;3;92
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405261;Windows;Chrome-23;United States;75.64.25.219;53;44;39;41;3712;-1;2;331
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405261;Windows;Chrome-23;United States;69.142.76.51;35;366;330;0;2550;1;1;249
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405262;Windows;Firefox-16;United States;75.94.22.70;59;136;158;156;3188;1;2;263
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405262;Windows;Chrome-23;United States;68.174.235.133;50;294;420;346;2094;1;2;367
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405262;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;52;189;150;163;2530;-1;2;289
A4HAK0SRN44VK;2OWBLYHVI44OCGXUSJ4NKZSE3MY2W0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405262;Windows;Chrome-23;India;120.62.182.171;22;323;180;0;5201;0;1;162
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405263;Windows;Chrome-23;United States;71.193.173.170;59;93;78;93;3559;0;2;416
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405263;;;United States;71.125.243.122;61;231;45;198;;-1;2;0
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405263;Windows;Chrome-21;India;202.153.41.133;46;378;450;318;2397;-1;2;337
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405264;Windows;Chrome-23;United States;75.64.167.15;48;408;60;486;7579;1;2;NaN
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405264;Windows;Chrome-22;United States;108.85.210.104;52;18;30;19;4162;1;2;NaN
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405264;Windows;Firefox-16;India;14.99.102.43;33;27;50;0;1688;-1;1;167
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405264;Windows;Firefox-14;Iceland;101.61.112.153;50;236;130;202;3724;-1;2;381
